"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WSF2","WSF5"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-15",,,,,,,,"10.1","14.4","5.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-16",,,,,,,,"5.7","8.3","4.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-17",,,,,,,,"8.4","13.9","3.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-18",,,,,,,,"8.3","11.7","5.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-19",,,,,,,,"10.8","16.1","5.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-20",,,,,,,,"16.1","20.6","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-21",,,,,,,,"18.6","23.3","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-22",,,,,,,,"19.9","24.4","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-23",,,,,,,,"19.7","25.0","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-24",,,,,,,,"17.1","20.6","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-25",,,,,,,,"14.3","20.0","6.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-26",,,,,,,,"9.7","16.1","6.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-27",,,,,,,,"10.2","14.4","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-28",,,,,,,,"9.6","13.3","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-29",,,,,,,,"10.2","14.4","6.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-04-30",,,,,,,,"10.4","14.4","7.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-01",,,,,,,,"12.8","18.9","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-02",,,,,,,,"14.1","18.3","9.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-03",,,,,,,,"12.8","18.9","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-04",,,,,,,,"18.5","23.3","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-05",,,,,,,,"15.6","19.4","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-06",,,,,,,,"12.5","17.2","6.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-07",,,,,,,,"17.8","23.9","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-08",,,,,,,,"17.5","21.7","13.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-09",,,,,,,,"14.4","18.3","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-10",,,,,,,,"15.4","20.6","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-11",,,,,,,,"18.2","23.9","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-12",,,,,,,,"16.3","22.8","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-13",,,,,,,,"10.8","15.6","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-14",,,,,,,,"9.7","13.3","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-15",,,,,,,,"10.2","14.4","7.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-16",,,,,,,,"11.2","16.1","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-17",,,,,,,,"13.4","19.4","9.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-18",,,,,,,,"14.6","19.4","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-19",,,,,,,,"14.1","17.2","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-20",,,,,,,,"11.5","15.0","7.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-21",,,,,,,,"15.4","21.1","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-22",,,,,,,,"12.8","17.8","8.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-23",,,,,,,,"10.2","13.9","7.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-24",,,,,,,,"9.9","13.9","7.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-25",,,,,,,,"10.5","13.3","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-26",,,,,,,,"13.1","19.4","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-27",,,,,,,,"20.3","27.2","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-28",,,,,,,,"25.7","31.1","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-29",,,,,,,,"24.7","30.0","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-30",,,,,,,,"15.6","20.0","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-05-31",,,,,,,,"11.7","16.1","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-01",,,,,,,,"18.2","25.6","8.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-02",,,,,,,,"26.7","33.3","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-03",,,,,,,,"27.8","33.3","21.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-04",,,,,,,,"19.9","24.4","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-05",,,,,,,,"17.0","21.7","13.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-06",,,,,,,,"15.1","18.3","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-07",,,,,,,,"15.8","20.6","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-08",,,,,,,,"17.7","24.4","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-09",,,,,,,,"13.8","18.9","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-10",,,,,,,,"15.3","22.2","8.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-11",,,,,,,,"20.6","27.2","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-12",,,,,,,,"25.9","31.7","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-13",,,,,,,,"23.6","30.6","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-14",,,,,,,,"21.4","27.2","17.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-15",,,,,,,,"18.8","21.1","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-16",,,,,,,,"14.9","19.4","9.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-17",,,,,,,,"14.9","22.8","8.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-18",,,,,,,,"17.3","24.4","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-19",,,,,,,,"20.4","26.7","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-20",,,,,,,,"19.3","23.9","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-21",,,,,,,,"22.2","28.3","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-22",,,,,,,,"27.8","33.9","21.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-23",,,,,,,,"29.5","36.1","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-24",,,,,,,,"19.9","26.1","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-25",,,,,,,,"17.8","22.8","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-26",,,,,,,,"21.9","27.8","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-27",,,,,,,,"18.8","21.1","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-28",,,,,,,,"19.4","23.9","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-29",,,,,,,,"23.4","30.6","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-06-30",,,,,,,,"28.3","35.6","22.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-01",,,,,,,,"20.8","26.1","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-02",,,,,,,,"17.9","22.8","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-03",,,,,,,,"17.8","23.9","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-04",,,,,,,,"14.8","19.4","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-05",,,,,,,,"20.1","26.7","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-06",,,,,,,,"23.8","28.9","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-07",,,,,,,,"24.8","30.0","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-08",,,,,,,,"24.1","29.4","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-09",,,,,,,,"24.6","32.2","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-10",,,,,,,,"24.3","30.6","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-11",,,,,,,,"25.9","31.7","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-12",,,,,,,,"24.9","30.0","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-13",,,,,,,,"22.9","28.3","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-14",,,,,,,,"23.2","27.2","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-15",,,,,,,,"22.3","26.7","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-16",,,,,,,,"25.1","30.0","21.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-17",,,,,,,,"26.9","31.7","21.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-18",,,,,,,,"28.3","31.7","26.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-19",,,,,,,,"28.4","32.2","25.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-20",,,,,,,,"25.4","29.4","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-21",,,,,,,,"21.1","26.1","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-22",,,,,,,,"21.8","26.7","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-23",,,,,,,,"24.1","30.6","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-24",,,,,,,,"25.4","31.1","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-25",,,,,,,,"27.2","32.8","22.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-26",,,,,,,,"26.7","31.7","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-27",,,,,,,,"25.3","29.4","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-28",,,,,,,,"26.6","31.1","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-29",,,,,,,,"25.3","28.3","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-30",,,,,,,,"25.3","30.0","21.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-07-31",,,,,,,,"25.6","29.4","21.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-01",,,,,,,,"24.6","27.8","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-02",,,,,,,,"23.8","28.3","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-03",,,,,,,,"25.2","31.1","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-04",,,,,,,,"24.9","31.1","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-05",,,,,,,,"22.9","28.3","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-06",,,,,,,,"24.2","31.1","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-07",,,,,,,,"23.8","27.2","21.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-08",,,,,,,,"25.9","30.0","21.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-09",,,,,,,,"28.6","35.0","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-10",,,,,,,,"27.6","32.2","24.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-11",,,,,,,,"26.3","30.6","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-12",,,,,,,,"26.6","31.1","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-13",,,,,,,,"23.4","26.1","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-14",,,,,,,,"18.6","21.7","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-15",,,,,,,,"17.6","22.2","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-16",,,,,,,,"22.8","27.2","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-17",,,,,,,,"26.9","32.2","22.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-18",,,,,,,,"27.2","32.8","23.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-19",,,,,,,,"26.4","29.4","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-20",,,,,,,,"21.6","27.2","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-21",,,,,,,,"13.1","17.2","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-22",,,,,,,,"14.7","21.1","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-23",,,,,,,,"13.9","19.4","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-24",,,,,,,,"15.9","21.7","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-25",,,,,,,,"20.9","26.1","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-26",,,,,,,,"18.1","23.3","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-27",,,,,,,,"15.4","21.1","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-28",,,,,,,,"29.3","60.0","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-29",,,,,,,,"42.8","60.0","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-30",,,,,,,,"36.2","60.0","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-08-31",,,,,,,,"29.3","53.3","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-01",,,,,,,,"21.9","26.1","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-02",,,,,,,,"24.9","29.4","21.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-03",,,,,,,,"23.1","26.1","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-04",,,,,,,,"23.8","27.8","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-05",,,,,,,,"20.8","26.7","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-06",,,,,,,,"23.2","54.4","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-07",,,,,,,,"25.4","30.6","20.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-08",,,,,,,,"23.4","29.4","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-09",,,,,,,,"23.6","30.0","18.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-10",,,,,,,,"22.7","28.9","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-11",,,,,,,,"20.3","26.1","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-12",,,,,,,,"15.3","20.6","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-13",,,,,,,,"16.1","20.6","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-14",,,,,,,,"16.7","22.8","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-15",,,,,,,,"14.9","18.9","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-16",,,,,,,,"15.8","22.2","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-17",,,,,,,,"16.4","21.7","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-18",,,,,,,,"17.3","22.2","13.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-19",,,,,,,,"20.9","27.2","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-20",,,,,,,,"24.7","30.6","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-21",,,,,,,,"24.6","30.0","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-22",,,,,,,,"23.3","27.2","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-23",,,,,,,,"22.5","27.2","19.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-24",,,,,,,,"23.4","30.6","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-25",,,,,,,,"24.6","30.6","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-26",,,,,,,,"26.9","31.7","23.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-27",,,,,,,,"25.8","31.7","20.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-28",,,,,,,,"16.2","23.9","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-29",,,,,,,,"20.4","51.1","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-09-30",,,,,,,,"30.3","52.2","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-01",,,,,,,,"18.0","23.9","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-02",,,,,,,,"25.9","36.7","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-03",,,,,,,,"19.7","29.4","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-04",,,,,,,,"42.2","60.0","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-05",,,,,,,,"27.9","60.0","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-06",,,,,,,,"19.6","32.8","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-07",,,,,,,,"18.6","23.3","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-08",,,,,,,,"20.7","24.4","16.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-09",,,,,,,,"18.1","23.9","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-10",,,,,,,,"13.9","18.9","9.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-11",,,,,,,,"14.3","20.6","9.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-12",,,,,,,,"20.0","26.1","13.3",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-13",,,,,,,,"20.4","25.0","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-14",,,,,,,,"18.4","23.9","13.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-15",,,,,,,,"18.2","23.9","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-16",,,,,,,,"20.3","25.0","16.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-17",,,,,,,,"18.9","23.9","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-18",,,,,,,,"19.7","23.9","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-19",,,,,,,,"21.2","25.6","17.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-20",,,,,,,,"22.1","26.1","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-21",,,,,,,,"19.7","22.2","16.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-22",,,,,,,,"15.2","19.4","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-23",,,,,,,,"12.2","17.2","7.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-24",,,,,,,,"16.4","21.1","11.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-25",,,,,,,,"19.2","24.4","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-26",,,,,,,,"20.9","25.6","16.7",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-27",,,,,,,,"19.2","23.9","14.4",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-28",,,,,,,,"14.9","20.0","11.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-29",,,,,,,,"14.1","18.9","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-30",,,,,,,,"16.3","21.1","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-10-31",,,,,,,,"18.5","22.2","15.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-01",,,,,,,,"20.4","25.0","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-02",,,,,,,,"21.5","25.0","18.9",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-03",,,,,,,,"21.8","26.1","17.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-04",,,,,,,,"20.5","23.9","15.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-05",,,,,,,,"18.4","22.8","16.1",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-06",,,,,,,,"17.7","21.7","12.8",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-07",,,,,,,,"16.4","21.1","12.2",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-08",,,,,,,,"13.8","17.8","10.0",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-09",,,,,,,,"13.6","16.7","10.6",,,,,,
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2018-11-10",,,,,,,,"12.2","14.4","8.3",,,,,,
